month_year,province_code,total_pop,total_emp,emp_males,emp_females,total_full_emp,total_part_emp,total_unem,total_emp_rate,total_wage,total_wage_males,total_wage_females,total_avg_wage,avg_wage_males,avg_wage_females,total_median_wage,median_wage_males,median_wage_females,total_hours,total_average_hours,average_hours_males,average_hours_females,ei_claims,cpi,retail_sales,wholesale_sales,manufacturing_sales,food_services_receipts,travellers,vehicles,electric_power_generation,value,international_merchandise_imports,new_housing_price_index
2011-08-01,MB,941.1,616.2,327.5,288.7,490.3,125.9,34.4,65.5,530.5,274.6,255.9,21.47,22.81,20.03,18.51,20,17,23465.1,37.8,40.9,34.2,7980,118.3,1380442,1290969,1301281,122372,29848,121166,3073284,NA,1471278,86.5
2011-08-01,NB,621.5,356.7,183.4,173.4,298.1,58.6,35.3,57.4,327.5,167.5,160,19.57,20.68,18.41,16.83,17.5,15.63,14269.6,38.4,41.3,35.2,10660,120.7,923271,496870,1589848,81812,86380,290420,860039,114.48,1013049,98.8
2011-08-01,NL,441,231,118.9,112.1,193.6,37.4,36.8,52.4,218.8,110.8,108.1,21.71,23.78,19.58,18.47,20.09,16.5,9623.3,39.9,43.6,35.8,9910,122,651005,336155,386945,55421,4892,NA,2559293,125.61,104411,96.9
2011-08-01,NS,779.8,456.2,228.7,227.6,368.7,87.5,44.3,58.5,404.3,198.4,205.8,20.12,21.32,18.97,17,18.65,16,17758.4,38,41,34.8,10450,123.2,1073123,659207,850244,109167,20581,0,875488,118.08,540143,93.2
2011-08-01,ON,10863.4,6684.3,3470.4,3213.9,5391.7,1292.5,548.1,61.5,5762.2,2904.6,2857.6,24.04,25.71,22.33,20,22,19,252147.4,37.2,39.6,34.6,77040,120.6,13465232,23483236,21674287,1638459,1096556,1982902,12056468,126.89,22959478,84.2
2011-08-01,PE,119,72.6,36.3,36.3,61.1,11.6,9.5,61,67.4,32,35.4,18.98,19.88,18.16,16,16.41,15,3125.1,40.2,44,36.3,2670,123.9,154890,48591,104891,17190,NA,NA,9088,NA,17437,100.8
2011-08-01,QC,6636.9,3996.4,2103.2,1893.2,3223.6,772.8,336.6,60.2,3487.1,1794.2,1692.9,21.88,23.35,20.33,18.75,20,17.26,147935.4,36.5,38.9,33.8,76050,118.5,8505372,8925272,11622982,847453,236157,427258,14745157,120.74,6575320,96
2011-08-01,SK,814.5,541.3,295.5,245.8,447,94.3,26.8,66.5,445.7,234.9,210.8,22.95,24.44,21.29,20,22,18.75,21915.7,40,43.8,35.2,6140,122.1,1345202,1729480,1067432,131224,10441,36085,1787866,137.59,669817,96.2
2011-09-01,AB,3026.9,2122.4,1165.9,956.5,1769.9,352.5,126,70.1,1782.3,958.7,823.5,26.49,29.14,23.4,23,25.69,20,82610.2,39,42.3,34.8,16860,126,5386296,6030748,6192955,611292,73096,46596,5268087,174.31,2245545,92.8
2011-09-01,BC,3717.5,2245.4,1181.5,1064,1733.4,512,175.8,60.4,1845.8,928.8,917,23.8,25.95,21.62,21,24,19,81069.6,35.9,38.8,32.7,27180,117.3,5074034,4382176,3222619,682657,501358,769934,5385466,138.08,3596264,96.8
2011-09-01,MB,942.1,615.7,326.6,289.1,490.2,125.5,36.5,65.4,529.5,270.5,259,21.75,23,20.45,19,20,17.31,22857.6,37,40.5,33,7150,119.1,1385185,1279428,1303144,123286,29392,92829,2575445,NA,1426979,87.7
2011-09-01,NB,621.7,358.9,183.6,175.3,299.9,59,35.5,57.7,319,161.9,157.1,19.85,21.12,18.54,17,18,15.38,13842.3,38,41.1,34.6,10520,120.9,924941,480209,1821477,82093,87782,255014,872954,114.88,1154125,98.4
2011-09-01,NL,441.2,229.7,119.3,110.4,195,34.7,37.2,52.1,212.1,108.5,103.6,22.54,24.28,20.72,19.23,21,17.79,9327.7,39.6,43.1,35.7,9120,122.3,656939,312282,530769,56287,4707,NA,2474056,126.59,288985,96.9
2011-09-01,NS,779.9,453.7,229.6,224.1,372.3,81.4,44.1,58.2,395.7,193.6,202.1,20.41,21.73,19.15,17.45,18.99,16.16,17173.8,37.4,40.5,34.3,10470,123.8,1086916,667600,859992,110587,18469,0,733590,118.13,436296,93.9
2011-09-01,ON,10874,6660.9,3465,3195.9,5378.5,1282.4,570.3,61.3,5644.5,2825.3,2819.2,24.46,26.14,22.77,21,23,19.23,244370.6,36.7,39.4,33.7,73180,121.1,13516739,23583258,21644509,1631688,1113579,1658618,10814757,127.27,22082938,84.4
2011-09-01,PE,119,73.4,36.9,36.5,61.4,12.1,9.6,61.7,65.5,31.6,34,19.4,20.04,18.81,16.5,16.83,16.35,2963.7,39.2,43.4,34.9,2520,123.7,156032,47570,105821,17512,NA,NA,9784,NA,7909,100.7
2011-09-01,QC,6640.7,3994.1,2110.9,1883.2,3210,784.1,328.9,60.1,3465.5,1784.2,1681.3,22.23,23.71,20.67,19.23,20.71,17.75,143669.4,35.7,38.2,32.8,67130,118.7,8584265,9062813,11745061,864089,248076,305114,13332651,120.95,6553321,96.1
2011-09-01,SK,815.6,546.3,297.3,248.9,449.4,96.9,25.7,67,444.6,228.9,215.7,23.55,25.22,21.78,20.51,22.6,19.5,21632.5,39.6,43.8,34.5,5810,123,1365084,1891425,1122400,131499,10938,30247,1744587,138.61,757018,96.3
2011-10-01,AB,3030.9,2131.7,1177.3,954.3,1778.7,353,114.3,70.3,1784.3,950.8,833.5,26.55,28.98,23.77,23,25.96,20,82534.9,38.8,42.3,34.5,17170,127.2,5564567,6209085,5940833,620451,74640,37546,5291781,175.29,2388483,93.1
2011-10-01,BC,3722.5,2255.8,1179.1,1076.7,1744,511.8,164,60.6,1861.3,923.9,937.4,23.71,26.05,21.41,21,24.04,18.99,81255.7,35.9,39,32.5,27570,117.4,5126834,4404569,3259381,684875,493201,716926,5567539,138.33,3739231,96.6
2011-10-01,MB,943.2,618.3,329,289.3,493.4,125,35.1,65.6,532.4,273.2,259.1,21.55,22.66,20.38,18.75,20,17.34,22960.1,37,40.3,33.1,7060,119.3,1388418,1362312,1342143,123511,29445,81568,2743972,NA,1416531,87.8
2011-10-01,NB,622,357.8,182.5,175.3,300.5,57.3,37.6,57.5,317.6,159.5,158.1,20.03,21.53,18.51,17.09,18,15.99,13589.3,37.7,40.6,34.5,10240,120.8,933000,481093,1774173,81990,84859,241231,895469,114.82,1159166,98.4
2011-10-01,NL,441.5,230,117.9,112,195.4,34.6,37.7,52.1,210.2,105.3,104.8,22.99,24.83,21.15,19.75,21.33,17.75,9092.7,39.2,43.1,35,9010,122.1,660205,332348,531304,54778,4486,NA,3045872,127.02,392043,96.9
2011-10-01,NS,780,453.3,229.6,223.7,370.5,82.8,44.4,58.1,395.8,192.5,203.4,20.54,21.95,19.2,17.58,19.23,16.19,16841.2,36.9,40.1,33.6,10080,123.9,1099772,674824,905127,110854,19503,0,776867,118.23,772662,93.9
2011-10-01,ON,10884.2,6647.2,3473,3174.2,5334.7,1312.5,581.3,61.1,5629.7,2826.8,2802.8,24.52,26.07,22.96,21,22.61,19.31,243252.6,36.5,39.3,33.5,77450,121,13526653,23634482,22118529,1639613,1118862,1602196,10851400,127.42,22830336,84.7
2011-10-01,PE,119,72.3,35.8,36.4,60.9,11.4,9.5,60.8,63.5,30.2,33.3,19.91,20.57,19.31,17,17.89,16.53,2834.8,38.7,42.2,35,2440,123.9,158169,50438,96888,17229,NA,NA,14093,NA,13918,100.9
2011-10-01,QC,6644.6,3974.7,2087.6,1887.1,3219,755.7,352,59.8,3440.4,1744.3,1696.2,22.42,23.83,20.96,19.25,20.63,18,142783.2,35.7,38.3,32.9,70020,119,8584970,9047909,11685827,878063,243785,277414,14098609,121.22,6320912,96.1
2011-10-01,SK,816.4,545.7,298.1,247.5,446.8,98.9,25.1,66.8,444.1,230.7,213.4,23.83,25.43,22.11,20.64,23.08,19.23,21176.4,38.8,42.8,34,5610,123,1395595,1956649,1135091,130855,11200,31492,1674339,138.8,907205,96.2
2011-11-01,AB,3034.9,2137.2,1174.1,963.1,1785.1,352.1,112.1,70.4,1793,949.3,843.7,26.93,29.74,23.77,23.08,26,20,82394.7,38.6,42,34.5,18160,126.6,5599139,6192000,6456522,619026,75543,32928,5370932,177.06,2276485,93
2011-11-01,BC,3727.6,2255.1,1178.8,1076.2,1740.8,514.3,175.2,60.5,1853.6,918.4,935.2,23.81,26.41,21.25,21,24.65,18.99,80535,35.7,38.8,32.3,28170,117.5,5092239,4395899,3175143,686595,502539,662757,6191421,138.64,3724031,96.3
2011-11-01,MB,944.1,617.7,329.5,288.2,496.1,121.7,35.7,65.4,531,271.1,260,21.63,22.98,20.23,19,20,17.34,22803.3,36.9,40.2,33.2,7550,119.6,1385959,1299541,1329361,123731,29845,75463,2784347,NA,1376389,88
2011-11-01,NB,622.3,356.9,182.4,174.5,300,56.9,37.9,57.4,313.9,156.1,157.8,20.05,21.43,18.69,17,18,15.85,13407.3,37.7,40.7,34.6,10130,121.3,942844,490585,1638595,81947,83086,228211,842063,114.93,1079891,98.4
2011-11-01,NL,441.7,232.3,120.7,111.6,198.9,33.4,36.5,52.6,209.5,105.9,103.7,22.97,24.78,21.11,19.75,21.54,17.75,8808,38.3,41.5,34.8,8870,122.9,657335,338620,635304,56875,4763,NA,3829681,127.35,361350,96.9
2011-11-01,NS,779.9,457.4,231.8,225.7,369,88.5,45.9,58.6,392.8,190,202.8,20.66,21.92,19.48,17.75,19,16.5,16656.9,36.6,40,33.2,10140,124,1091606,677196,897615,110112,18299,0,832668,118.41,636476,93.9
2011-11-01,ON,10893.7,6664.6,3476.3,3188.3,5356.4,1308.2,580.6,61.2,5664.4,2833.9,2830.5,24.53,25.89,23.16,21,22.56,19.8,242794.9,36.4,39.2,33.2,76500,121,13589859,23437658,21867474,1654727,1125551,1512159,10601293,127.65,22337136,85.3
2011-11-01,PE,119,73.1,36.8,36.3,61.4,11.7,8.7,61.4,61.4,29.1,32.2,19.93,20.58,19.35,16.97,17.8,16.53,2734.9,38.4,42.2,34.6,2470,124,158267,49556,109675,16698,NA,NA,16062,NA,8708,100.9
2011-11-01,QC,6648,3946.5,2066,1880.5,3186.3,760.2,361.9,59.4,3390.2,1707,1683.3,22.57,24.07,21.04,19.6,21,18,139211.4,35.4,37.9,32.6,68860,119.3,8622298,8974256,11834482,877736,244960,226446,15125426,121.42,6598157,96.6
2011-11-01,SK,817.1,539.7,295.2,244.4,446.8,92.9,28.6,66.1,438.7,228.3,210.4,23.72,25.35,21.95,20.75,23,19.24,20830.8,38.7,42.4,34.2,6200,123.4,1408275,1908722,1161440,131596,11400,29129,1811083,139.59,832274,97
2011-12-01,AB,3038.6,2147.6,1181,966.6,1795,352.6,110.2,70.7,1806.2,953.3,852.9,26.7,29.46,23.61,23.08,26,20,82655.8,38.6,42.1,34.4,18430,126.5,5621431,6246992,6199376,634601,74843,30964,5304497,178.93,2166448,93.1
2011-12-01,BC,3732.4,2262.8,1181.7,1081.1,1763,499.7,167.4,60.6,1841.3,910.9,930.4,23.92,26.49,21.41,21.59,25,19.23,80773.9,35.8,38.7,32.7,27690,116.5,5088102,4397990,3211548,682234,509202,700956,6816999,138.95,3344846,96.1
2011-12-01,MB,945.2,619.4,329.6,289.7,498.4,121,35.9,65.5,529.3,267.4,261.9,21.89,23.48,20.27,19,20.51,17.5,22505.5,36.5,39.7,32.9,7810,118.6,1423101,1351327,1432442,127359,31630,72848,2821805,NA,1506887,88
2011-12-01,NB,622.5,358,183.7,174.3,300.7,57.3,38.3,57.5,311.2,154.2,157,20.23,21.69,18.78,17.25,18.48,16,13156,37.3,40.1,34.4,10520,120.4,947215,500068,1631924,82587,87226,226876,968289,115.05,888107,98.4
2011-12-01,NL,442,233.8,121.2,112.6,200.9,32.9,36.6,52.9,208.8,104.7,104.1,23.46,25.6,21.3,20,22.49,18,8737.9,38.1,41.4,34.7,9200,121.9,676267,345784,543922,56736,4222,NA,4086384,126.89,425074,96.9
2011-12-01,NS,780.1,463.6,235.5,228.1,372.7,90.8,38.8,59.4,398.7,193,205.8,20.52,21.81,19.31,17.5,19,16.45,17044.2,36.9,40.6,33.2,10230,122.7,1114268,695269,876267,112377,18145,0,943732,118.55,426494,93.9
2011-12-01,ON,10903.7,6660.5,3462.4,3198.1,5366.9,1293.6,554.2,61.1,5621.2,2766.4,2854.9,24.6,26.18,23.08,21,22.77,19.34,241948.3,36.4,39.3,33.3,76360,120.3,13734948,23930976,22858098,1665173,1129998,1494829,11868363,127.92,21205678,85.4
2011-12-01,PE,119.1,73.1,37.4,35.7,60.7,12.4,9.2,61.4,60.5,29.3,31.3,20.29,21.55,19.11,17.95,19,16.53,2677.6,38,41.6,34.3,2580,123.4,162607,48448,103759,17453,NA,NA,16916,NA,2073,100.9
2011-12-01,QC,6651.7,3934.9,2047.4,1887.5,3172.6,762.2,384.3,59.2,3343.4,1662.2,1681.1,22.59,24.26,20.94,19.7,21,18,137222,35.2,37.7,32.5,69840,118.7,8859005,9187201,12017319,888921,240600,219065,19914153,121.55,5698504,96.8
2011-12-01,SK,817.9,543.1,297.5,245.6,449.3,93.8,27.2,66.4,438.5,225.7,212.8,23.66,25.67,21.54,20.68,23.17,19.23,20596.5,38.3,41.8,34.1,5790,122.4,1399056,1882477,1148594,133985,11120,28574,1988156,139.85,890073,97
2012-01-01,AB,3043.6,2141.5,1172.8,968.7,1797.1,344.4,115.4,70.4,1779.1,933.2,845.9,26.95,29.95,23.65,23.1,26.71,20,81254.3,38.4,41.7,34.5,16860,127.1,5562950,6254286,6120052,641078,74995,30049,6291614,179.62,2217792,93.2
2012-01-01,BC,3737.2,2270.1,1183.7,1086.4,1761.1,509,171.5,60.7,1826,895,931,24.19,26.67,21.81,21.63,25,20,78937.4,35.4,38.4,32.2,26670,116.8,5099997,4329302,3150561,689083,492350,602672,6803163,139.25,3289453,96.3
2012-01-01,MB,946.3,617,329.2,287.8,492.5,124.4,36.4,65.2,520,264.1,255.9,22.02,23.63,20.35,19,20.51,17.5,22007.9,36.3,39.2,33,7590,118.9,1385324,1260467,1353533,129733,32283,67548,2939146,NA,1413250,88.1
2012-01-01,NB,622.8,357.8,183.1,174.7,301.1,56.7,38.4,57.5,301.6,147.7,153.9,20.42,21.96,18.93,17.79,19,16.61,12692.2,37.1,40.5,33.6,10050,121,941576,502898,1540525,83084,84023,193066,959186,115.08,701175,98.4
2012-01-01,NL,442.2,234.1,120.2,113.9,201.5,32.6,37.5,52.9,201,97.5,103.6,23.82,26.13,21.64,20.36,23.6,18,8347.8,37.9,40.9,34.8,9120,122.5,668614,334093,644060,57525,4833,NA,4532470,127.77,473911,96.5
2012-01-01,NS,780,459,232.9,226.1,370.8,88.3,43.4,58.8,386.7,185.1,201.6,21.05,22.49,19.73,17.93,19.23,16.5,16331.9,36.6,40,33.1,9850,123.7,1117710,695953,913759,113662,18455,0,1051425,118.67,532957,93.9
2012-01-01,ON,10912.8,6662.5,3467.3,3195.2,5376.2,1286.3,583.9,61.1,5535.2,2700.5,2834.6,24.7,26.32,23.15,21,23,19.67,236855.8,36.2,38.9,33.2,72950,120.6,13860252,23919897,22827313,1675901,1138658,1318193,12184798,128.16,20255195,85.5
2012-01-01,PE,119.1,71.8,36.8,35.1,59.5,12.3,9.9,60.3,57.6,27.8,29.8,20.44,21.31,19.63,17.9,18.65,16.53,2490.6,37.1,40.5,33.7,2440,123.6,164970,48379,114553,17622,NA,NA,15972,NA,529,100.7
2012-01-01,QC,6654.4,3948.5,2055.4,1893.1,3173.3,775.3,376.5,59.3,3270.3,1618.4,1651.9,22.62,24.19,21.09,19.78,21,18.5,134639.7,35.2,37.4,32.8,69790,119.7,8609500,8950858,11374790,887071,242519,208943,21261463,121.67,6202298,96.8
2012-01-01,SK,818.7,541.8,296.1,245.6,445.4,96.4,27.4,66.2,436,222.7,213.3,23.93,25.92,21.86,20.75,23.49,19,20140.8,37.8,41.1,33.9,5750,122.9,1399387,1725271,1139050,131677,11750,26899,1940201,139.95,868390,97.4
2012-02-01,AB,3049.8,2141.4,1174.5,966.9,1789.9,351.5,113.4,70.2,1792.4,940.2,852.3,27.03,30.09,23.65,23.35,26.65,20.19,81085.6,38.2,41.7,34.1,18270,126.6,5542818,6232368,6071759,645894,76734,33026,5764341,180.46,2530731,93.2
2012-02-01,BC,3742.4,2274.1,1187.9,1086.2,1777.5,496.6,171.5,60.8,1840.7,911.9,928.8,24.1,26.53,21.72,21.76,24.93,19.71,80727.3,35.9,38.7,32.8,27710,117.2,5150055,4446887,3210941,685194,509349,642539,6044189,139.2,3218443,96.2
2012-02-01,MB,947.4,616.2,327.6,288.6,491.4,124.9,35.8,65,521.2,262.5,258.8,22.1,23.77,20.4,19,20.5,17.5,22037.4,36.2,39.1,32.8,7720,119,1375718,1276776,1344952,130608,30012,68623,2532846,NA,1455700,88.4
2012-02-01,NB,623,355.7,181.7,174,301,54.6,39.3,57.1,303.2,147.3,155.9,20.43,22.03,18.91,17.79,19.2,16.78,12835.3,37.4,40.3,34.5,10480,121.3,934052,503710,1482126,82667,86163,194882,873532,115.22,1203326,98.1
2012-02-01,NL,442.2,235.1,120,115.1,203.2,31.9,35.9,53.2,204.1,98.1,106,23.66,25.89,21.6,20,23.08,17.44,8469.4,37.8,40.8,34.8,9250,123,675987,355138,586945,57449,4580,NA,4301875,127.71,504935,96.5
2012-02-01,NS,780,457.8,231.6,226.2,367.4,90.4,43.1,58.7,384.7,182.2,202.5,21.19,22.73,19.79,18,19.88,16.95,15996.4,36,39.1,33,10000,124.3,1130642,698358,889752,112305,20638,0,1011273,118.72,494726,95
2012-02-01,ON,10921.8,6646.8,3461.5,3185.3,5335.7,1311.2,570.7,60.9,5538.3,2705.3,2833,24.56,26.34,22.86,21,23,19.49,235917,36,38.8,33.1,80210,121.4,13684437,24166465,21768547,1685508,1154931,1328494,11191009,128.36,21009917,85.9
2012-02-01,PE,119.2,71.8,36.4,35.4,59.5,12.3,8.6,60.2,58.2,27.6,30.6,20.17,21.13,19.3,18,18.15,16.86,2527.7,37.3,41.4,33.1,2550,124.8,159906,46629,103453,17636,NA,NA,13714,NA,327,100.2
2012-02-01,QC,6656.6,3952.1,2060.3,1891.8,3193.6,758.5,369.3,59.4,3310.6,1641.7,1668.9,22.77,24.29,21.26,20,21,18.67,135762,35.1,37.5,32.6,68150,120.4,8651751,8952645,11754617,893597,253968,205917,18293787,121.9,5846151,97
2012-02-01,SK,819.8,540.4,294.5,245.9,442.8,97.7,28.2,65.9,437.2,221.9,215.3,23.96,25.84,22.01,20.75,23.08,19.34,20172.5,37.8,41.2,33.8,6040,122.7,1405150,1865241,1140805,133099,11262,28239,1800506,140.35,917838,98.2
2012-03-01,AB,3056.3,2155.2,1172.5,982.7,1797.5,357.7,113.4,70.5,1794.2,931.4,862.7,26.91,29.77,23.82,23.08,26.44,20,81798.6,38.4,42,34.1,16920,126.6,5624852,6333302,6075511,652258,77506,41873,5904636,182.76,2467454,93.6
2012-03-01,BC,3747.1,2270.9,1184.8,1086.1,1776.1,494.8,175.7,60.6,1829.8,899.5,930.3,24.1,26.61,21.67,21.75,25,19.23,80399.1,35.8,38.8,32.5,27260,117.9,5146506,4405646,3193708,683096,503265,745998,5779795,139.6,3448953,96
2012-03-01,MB,948.1,620,331.1,288.9,496.3,123.7,34.6,65.4,525,263.7,261.3,22.09,23.68,20.49,19.21,20.51,17.75,22415.3,36.6,39.5,33.2,8130,119.5,1387361,1326337,1362618,130877,28293,84832,2507593,NA,1749241,89
2012-03-01,NB,623,350.2,179.4,170.7,296.2,53.9,39.2,56.2,297.4,143.1,154.3,20.66,22.28,19.16,18,19.23,17,12637.3,37.4,40.3,34.5,10820,122.3,931719,505254,1890755,83734,85403,230313,907750,115.37,1162403,98.1
2012-03-01,NL,442.1,236,121.3,114.7,203.2,32.8,34.5,53.4,204.5,99.2,105.2,23.93,26.38,21.61,20,23,17.5,8641.5,38.3,42,34.6,9360,123.9,673984,354302,590416,58248,5381,NA,4298149,128.19,281645,96.8
2012-03-01,NS,779.8,457.3,232.4,224.9,369,88.2,44.8,58.6,384,185,199,21.22,22.63,19.91,18,19.71,16.76,16167.7,36.5,39.5,33.4,10140,125.3,1110058,718513,861782,112713,18386,0,880823,118.9,808432,95
2012-03-01,ON,10930.7,6694.5,3495.9,3198.6,5396.8,1297.7,557.3,61.2,5568.9,2753.7,2815.2,24.66,26.55,22.81,20.91,23,19.2,237931.4,36.1,38.9,33.2,75280,122,13849354,24493107,22239500,1702187,1135170,1587510,11849582,128.74,23627267,86.3
2012-03-01,PE,119.2,72.1,36.9,35.3,58.7,13.5,8.3,60.5,59,28,30.9,20.36,21.35,19.47,18,18.45,16.75,2530.8,37.1,41,33.2,2560,125.6,163263,48101,113142,17768,NA,NA,14876,NA,572,100.2
2012-03-01,QC,6659.3,3987.8,2078,1909.8,3214.5,773.2,337,59.9,3342.5,1656.1,1686.4,22.86,24.39,21.35,19.87,21,18.57,136830.6,35.1,37.6,32.4,70880,120.8,8736533,9243985,11615029,909754,243927,249307,17503062,122.09,5938847,97.2
2012-03-01,SK,820.7,538.9,293.8,245.1,442,96.9,29.2,65.7,435.9,220.8,215.2,23.89,25.63,22.1,20.75,23,19.06,20125.1,37.8,41.3,33.6,6040,123.6,1422473,1708870,1152296,137899,11701,31744,1857761,140.71,1069430,98.2
2012-04-01,AB,3064,2162.2,1181.2,981,1788.9,373.3,112.5,70.6,1803.9,944.6,859.4,27.16,30.15,23.88,23.56,26.92,20,81932,38.4,41.6,34.5,16960,127,5608693,6430863,6101217,641591,77389,54341,5135015,184.37,2306039,93.7
2012-04-01,BC,3753.7,2292.3,1195.5,1096.8,1782.9,509.4,162.3,61.1,1867.5,916.9,950.5,23.89,26.34,21.54,21.37,24.73,19.17,81600,35.9,38.9,32.5,27230,118.2,5124832,4403278,3189997,686414,507821,773491,5241407,140.12,3486440,96
2012-04-01,MB,949.3,624.3,334.3,290,501.9,122.4,34,65.8,529.9,269.3,260.6,21.94,23.46,20.36,19,20,17.31,22749.6,36.8,40,33.1,7200,120.4,1379775,1407856,1361450,129937,28696,86177,2260582,NA,1626063,89.3
2012-04-01,NB,623.3,359.2,184,175.2,303.5,55.7,38.4,57.6,305.5,148.7,156.8,20.41,21.77,19.12,17.6,18.5,16.92,13151.1,37.7,40.8,34.6,10460,123.1,927397,502671,1610553,82427,85454,235254,839704,115.49,1053807,98.1
2012-04-01,NL,442,241.1,124.7,116.4,207.6,33.5,34.4,54.5,212.6,104.5,108.1,23.61,26.19,21.12,19.72,22.89,17,9118.5,38.8,42.3,35.1,9550,125.2,671004,333939,659388,58992,5031,NA,3433214,128.73,517298,96.8
2012-04-01,NS,779.7,457.4,233.8,223.5,369.2,88.2,45.8,58.7,387.7,190.6,197.1,21.15,22.52,19.83,18,19.06,16.83,16600,37,40.1,33.9,10120,126.1,1110729,706281,839200,113189,17918,0,799359,119.19,741848,95
2012-04-01,ON,10943,6701.6,3486.3,3215.3,5408.4,1293.2,582.3,61.2,5633.7,2781,2852.8,24.65,26.46,22.9,20.88,22.56,19.23,241758.1,36.3,39,33.5,74220,122.4,13682966,24053481,22885728,1700364,1147072,1605442,10987177,129.21,21570319,86.5
2012-04-01,PE,119.2,72.8,37,35.7,59.3,13.5,9,61.1,59.3,28.2,31.1,20.12,21.09,19.24,17.6,18.15,16.57,2608.9,37.6,41.7,33.4,2580,126.3,161855,45456,104268,17639,NA,NA,13322,NA,956,100.3
2012-04-01,QC,6663.6,4006.7,2095,1911.7,3205.5,801.2,346.9,60.1,3403.9,1709.5,1694.4,23.03,24.46,21.58,20,21.09,18.76,139579.9,35.2,37.8,32.4,68610,121.3,8596555,9318054,11487403,897455,248761,271387,15920491,122.38,6187724,97.2
2012-04-01,SK,822.5,549.7,301.9,247.9,456.9,92.8,29.5,66.8,444.6,226.6,218.1,23.79,25.6,21.92,20.75,23.08,19.1,20884.1,38.4,42.1,33.9,5860,124.2,1432853,1996275,1170294,135086,11263,33876,1692367,141.79,959488,98.7
2012-05-01,AB,3069.9,2171.9,1192.3,979.5,1807.4,364.4,101.2,70.7,1844.4,972.7,871.7,27.31,30.35,23.92,23.08,26.5,20,85146,38.8,41.9,35,16400,126.6,5689651,6507167,5943189,647957,75128,45341,4905570,188.4,2284821,93.9
2012-05-01,BC,3758.9,2288.3,1186.9,1101.4,1787.7,500.6,182.3,60.9,1900.2,931.5,968.7,23.96,26.39,21.63,21.25,24.04,19,83114,36.1,39.1,32.9,27170,118.6,5152713,4502818,3223210,687143,491131,821204,5619508,140.76,3425155,96
2012-05-01,MB,950.2,622.5,332.9,289.6,494.9,127.7,33.2,65.5,539.4,274.6,264.8,22.03,23.49,20.51,19,20,17.44,23313.1,37.1,40.7,33,7360,120.8,1363835,1310855,1340147,131237,28539,90002,2493294,NA,1754344,89.4
2012-05-01,NB,623.5,360.2,184.8,175.5,304.6,55.7,39.1,57.8,323.1,158.1,164.9,19.87,21.2,18.6,17.31,18.03,16,14019,38.2,41.2,35.1,9940,122.7,912587,513382,1670131,83571,84901,254728,787681,115.67,1221623,97.9
2012-05-01,NL,442.1,239.9,123.6,116.3,206.9,33,34.6,54.3,221.1,110.3,110.8,23.35,25.44,21.28,19.75,22,17.5,9548.5,39,42.8,34.9,8550,124.5,679931,350128,685182,59404,5772,NA,3194575,128.44,643654,97
2012-05-01,NS,779.9,455.9,229.7,226.2,368.3,87.6,48.5,58.5,402.6,194.7,208,21.04,22.47,19.7,17.91,19.23,16.4,17309.3,37.4,40.8,33.9,9940,125.6,1102381,695232,876013,112291,16390,0,736332,119.27,574616,95.2
2012-05-01,ON,10953.2,6674.6,3482.1,3192.5,5381,1293.5,596.3,60.9,5707.5,2852.6,2855,24.66,26.42,22.91,20.88,22.5,19.18,247374.7,36.7,39.3,33.9,72640,122.4,13668438,23681436,22878330,1701829,1119300,1683902,11591640,129.62,23091288,86.9
2012-05-01,PE,119.2,72.6,36.7,36,59.3,13.3,9.4,60.9,64.9,31.7,33.1,19.93,20.75,19.15,16.92,17.41,16.53,2921.7,38.9,43.2,34.4,2620,125.9,160115,43440,119644,17604,NA,NA,9546,NA,918,99.9
2012-05-01,QC,6667.4,4018.6,2115.4,1903.2,3228.5,790.1,351.2,60.3,3497.9,1789.4,1708.6,22.76,24.2,21.27,19.86,20.67,18.56,144776.1,35.6,38,33,68250,121.1,8483290,9406185,11789745,893496,237347,287226,14757949,122.71,6212988,97.3
2012-05-01,SK,823.9,549.5,301.2,248.3,451.8,97.7,27.1,66.7,459.8,235.5,224.3,23.82,25.48,22.09,21,23.08,19.38,21598.2,38.8,42.7,34,5450,124.5,1431249,1909285,1093851,137541,10981,34585,1738204,142.31,1014513,98.9
2012-06-01,AB,3075.6,2163.5,1185.7,977.8,1791.4,372,104.5,70.3,1851.3,971.5,879.8,27.54,30.51,24.26,24,27.33,20.63,84693.1,38.5,41.5,35,17100,126.9,5647197,6334609,5680800,650138,76306,46868,4721224,190.1,2472639,94.1
2012-06-01,BC,3764.6,2295.5,1197.9,1097.5,1793.7,501.8,169.4,61,1919.9,953.6,966.3,24.04,26.27,21.85,21.22,24,19,84160,36.2,39.1,33.1,26280,118.2,5071932,4513929,3222172,687659,489606,802638,5189188,141.3,3709408,96.1
2012-06-01,MB,951.1,617.6,328.3,289.3,498.3,119.3,35.9,64.9,543.9,275.7,268.2,21.77,23.12,20.39,18.8,20,17.5,23670,37.6,40.8,33.9,7700,120.3,1370556,1328907,1386373,128899,28602,93352,2589757,NA,1714768,90
2012-06-01,NB,623.6,359.4,184,175.4,302.9,56.5,38.1,57.6,328.1,161.7,166.5,19.88,21.05,18.75,17.28,18,16.3,14304.8,38.4,41.4,35.1,10550,121.6,912995,487316,1431572,83013,85688,255937,583802,115.7,1208244,97.9
